Text,Label
Remind me to meet Rahul,CreateTask
Rahul ko meet karna hai,CreateTask
I need to meet Rahul,CreateTask
Please meet Rahul,CreateTask
Remind me to prepare report Rahul,CreateTask
Rahul ko prepare report karna hai,CreateTask
I need to prepare report Rahul,CreateTask
Please prepare report Rahul,CreateTask
Rahul ko call karna hai,CreateTask
Rahul ko email bhejna hai,CreateTask
Rahul ko follow up karna hai,CreateTask
Rahul ko report banana hai,CreateTask
Rahul ko meeting karni hai,CreateTask
Remind me to call Ankit,CreateTask
Ankit ko call karna hai,CreateTask
I need to call Ankit,CreateTask
Please call Ankit,CreateTask
Remind me to email Ankit,CreateTask
Ankit ko email karna hai,CreateTask
I need to email Ankit,CreateTask
Please email Ankit,CreateTask
Remind me to message Ankit,CreateTask
Ankit ko message karna hai,CreateTask
I need to message Ankit,CreateTask
Please message Ankit,CreateTask
Remind me to follow up with Ankit,CreateTask
Ankit ko follow up with karna hai,CreateTask
I need to follow up with Ankit,CreateTask
Please follow up with Ankit,CreateTask
Remind me to send report to Ankit,CreateTask
Ankit ko send report to karna hai,CreateTask
I need to send report to Ankit,CreateTask
Please send report to Ankit,CreateTask
Remind me to contact Ankit,CreateTask
Ankit ko contact karna hai,CreateTask
I need to contact Ankit,CreateTask
Please contact Ankit,CreateTask
Remind me to meet Ankit,CreateTask
Ankit ko meet karna hai,CreateTask
I need to meet Ankit,CreateTask
Please meet Ankit,CreateTask
Remind me to prepare report Ankit,CreateTask
Ankit ko prepare report karna hai,CreateTask
I need to prepare report Ankit,CreateTask
Please prepare report Ankit,CreateTask
Ankit ko call karna hai,CreateTask
Ankit ko email bhejna hai,CreateTask
Ankit ko follow up karna hai,CreateTask
Ankit ko report banana hai,CreateTask
Ankit ko meeting karni hai,CreateTask
Remind me to call Rohit,CreateTask
Rohit ko call karna hai,CreateTask
I need to call Rohit,CreateTask
Please call Rohit,CreateTask
Remind me to email Rohit,CreateTask
Rohit ko email karna hai,CreateTask
I need to email Rohit,CreateTask
Please email Rohit,CreateTask
Remind me to message Rohit,CreateTask
Rohit ko message karna hai,CreateTask
I need to message Rohit,CreateTask
Please message Rohit,CreateTask
Remind me to follow up with Rohit,CreateTask
Rohit ko follow up with karna hai,CreateTask
I need to follow up with Rohit,CreateTask
Please follow up with Rohit,CreateTask
Remind me to send report to Rohit,CreateTask
Rohit ko send report to karna hai,CreateTask
I need to send report to Rohit,CreateTask
Please send report to Rohit,CreateTask
Remind me to contact Rohit,CreateTask
Rohit ko contact karna hai,CreateTask
I need to contact Rohit,CreateTask
Please contact Rohit,CreateTask
Remind me to meet Rohit,CreateTask
Rohit ko meet karna hai,CreateTask
I need to meet Rohit,CreateTask
Please meet Rohit,CreateTask
Remind me to prepare report Rohit,CreateTask
Rohit ko prepare report karna hai,CreateTask
I need to prepare report Rohit,CreateTask
Please prepare report Rohit,CreateTask
Rohit ko call karna hai,CreateTask
Rohit ko email bhejna hai,CreateTask
Rohit ko follow up karna hai,CreateTask
Rohit ko report banana hai,CreateTask
Rohit ko meeting karni hai,CreateTask
Remind me to call Amit,CreateTask
Amit ko call karna hai,CreateTask
I need to call Amit,CreateTask
Please call Amit,CreateTask
Remind me to email Amit,CreateTask
Amit ko email karna hai,CreateTask
I need to email Amit,CreateTask
Please email Amit,CreateTask
Remind me to message Amit,CreateTask
Amit ko message karna hai,CreateTask
I need to message Amit,CreateTask
Please message Amit,CreateTask
Remind me to follow up with Amit,CreateTask
Amit ko follow up with karna hai,CreateTask
I need to follow up with Amit,CreateTask
Please follow up with Amit,CreateTask
Remind me to send report to Amit,CreateTask
Amit ko send report to karna hai,CreateTask
I need to send report to Amit,CreateTask
Please send report to Amit,CreateTask
Remind me to contact Amit,CreateTask
Amit ko contact karna hai,CreateTask
I need to contact Amit,CreateTask
Please contact Amit,CreateTask
Remind me to meet Amit,CreateTask
Amit ko meet karna hai,CreateTask
I need to meet Amit,CreateTask
Please meet Amit,CreateTask
Remind me to prepare report Amit,CreateTask
Amit ko prepare report karna hai,CreateTask
I need to prepare report Amit,CreateTask
Please prepare report Amit,CreateTask
Amit ko call karna hai,CreateTask
Amit ko email bhejna hai,CreateTask
Amit ko follow up karna hai,CreateTask
Amit ko report banana hai,CreateTask
Amit ko meeting karni hai,CreateTask
Assign task to Manish,CreateTask
Manish ko task assign karo,CreateTask
Tell Manish to send report,CreateTask
Manish se kaam karwana hai,CreateTask
Manish handle karega ye task,CreateTask
Assign task to Rahul,CreateTask
Rahul ko task assign karo,CreateTask
Tell Rahul to send report,CreateTask
Rahul se kaam karwana hai,CreateTask
Rahul handle karega ye task,CreateTask
Assign task to Ankit,CreateTask
Ankit ko task assign karo,CreateTask
Tell Ankit to send report,CreateTask
Ankit se kaam karwana hai,CreateTask
Ankit handle karega ye task,CreateTask
Assign task to Rohit,CreateTask
Rohit ko task assign karo,CreateTask
Tell Rohit to send report,CreateTask
Rohit se kaam karwana hai,CreateTask
Rohit handle karega ye task,CreateTask
Assign task to Amit,CreateTask
Amit ko task assign karo,CreateTask
Tell Amit to send report,CreateTask
Amit se kaam karwana hai,CreateTask
Amit handle karega ye task,CreateTask
sales team ko meeting schedule karo,CreateTask
Create task for sales team,CreateTask
sales team ko kal report bhejni hai,CreateTask
sales team follow up kare,CreateTask
Assign work to sales team,CreateTask
marketing team ko meeting schedule karo,CreateTask
Create task for marketing team,CreateTask
marketing team ko kal report bhejni hai,CreateTask
marketing team follow up kare,CreateTask
Assign work to marketing team,CreateTask
hr team ko meeting schedule karo,CreateTask
Create task for hr team,CreateTask
hr team ko kal report bhejni hai,CreateTask
hr team follow up kare,CreateTask
Assign work to hr team,CreateTask
support team ko meeting schedule karo,CreateTask
Create task for support team,CreateTask
support team ko kal report bhejni hai,CreateTask
support team follow up kare,CreateTask
Assign work to support team,CreateTask
dev team ko meeting schedule karo,CreateTask
Create task for dev team,CreateTask
dev team ko kal report bhejni hai,CreateTask
dev team follow up kare,CreateTask
Assign work to dev team,CreateTask
finance team ko meeting schedule karo,CreateTask
Create task for finance team,CreateTask
finance team ko kal report bhejni hai,CreateTask
finance team follow up kare,CreateTask
Assign work to finance team,CreateTask
Team ko meeting schedule karo,CreateTask
Sabko report bhejne bolo,CreateTask
Remind me to call Manish today,CreateTaskWithReminder
today Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao today,CreateTaskWithReminder
Remind me to call Manish tomorrow,CreateTaskWithReminder
tomorrow Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao tomorrow,CreateTaskWithReminder
Remind me to call Manish kal,CreateTaskWithReminder
kal Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao kal,CreateTaskWithReminder
Remind me to call Manish aaj shaam,CreateTaskWithReminder
aaj shaam Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao aaj shaam,CreateTaskWithReminder
Remind me to call Manish next monday,CreateTaskWithReminder
next monday Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao next monday,CreateTaskWithReminder
Remind me to call Manish friday,CreateTaskWithReminder
friday Manish ko call karna yaad dilana,CreateTaskWithReminder
Manish reminder lagao friday,CreateTaskWithReminder
Remind me to call Manish at 5 pm,CreateTaskWithReminder
at 5 pm Manish ko call karna yaad dilana,CreateTaskWithReminder
parso 5 baje Manish ko call karna hai,CreateTask
narso subah 10 baje meeting schedule karo,CreateTask
parso sham 6 baje report bhejni hai,CreateTask
narso raat 9 baje calls karne hain,CreateTask
tarso dopahar 2 baje follow up karna hai,CreateTask
parso kal 11 baje task assign karo,CreateTask
somwar subah 9 baje office pahochna hai,CreateTask
mangalwar sham 5 baje billing karni hai,CreateTask
budhwar dopahar 1 baje lunch meeting hai,CreateTask
guruwar raat 8 baje project submit karna hai,CreateTask
shukrawar savere 7 baje gym jana hai,CreateTask
shaniwar dopahar 3 baje market jana hai,CreateTask
raviwar 12 baje family lunch hai,CreateTask
parso Manish ko reminder lagao,CreateTaskWithReminder
narso Rahul ko yaad dila dena,CreateTaskWithReminder
mangalwar ko message karna yaad dilana,CreateTaskWithReminder
budhwar sham 4 baje batana,CreateTaskWithReminder
shukrawar subah 11 baje alert chahiye,CreateTaskWithReminder
parso dopahar me notify karna,CreateTaskWithReminder
adha ghante baad Rahul ko call karna hai,CreateTask
ek ghante baad team meeting hai,CreateTask
2 ghante baad report bhej dunga,CreateTask
30 minute mein follow up karna hai,CreateTask
15 min baad reminder lagao,CreateTaskWithReminder
har somwar report bhejni hai,CreateRecurringTask
har mangalwar team calls schedule karo,CreateRecurringTask
har budhwar ko status update dena hai,CreateRecurringTask
har guruwar meeting karni hai,CreateRecurringTask
har shukrawar ko cleaning karni hai,CreateRecurringTask
har shaniwar weekly summary banana hai,CreateRecurringTask
har raviwar ko planning karni hai,CreateRecurringTask
har din subah 8 baje exercise karni hai,CreateRecurringTask
har roz sham 6 baje update dena hai,CreateRecurringTask
har hafte report bhej dena,CreateRecurringTask
har mahine kisaht bharni hai,CreateRecurringTask
parso sham 5 baje client call yaad dila,CreateTaskWithReminder
narso subah 10 baje bank jana batana,CreateTaskWithReminder
somwar dopahar 1 baje project update yaad dila dena,CreateTaskWithReminder
shaam 5 bajey Rahul se baat karni hai,CreateTask
subah 8 bajay meeting shuru hogi,CreateTask
raat 10 bajay report finalize karni hai,CreateTask
dopahar 2 bajey lunch par jana hai,CreateTask
parso 4 bajay tak kaam khatam karna hai,CreateTask
narso 11 bajay remind karna,CreateTaskWithReminder
somwaar ko meeting rakhni hai,CreateTask
mangalwaar tak report chahiye,CreateTask
budhwaar subah call karo,CreateTask
guruwaar sham 7 baje meeting,CreateTask
shukrawaar ko chhutti hai,CreateTask
shanivaar dopahar 2 baje,CreateTask
ravivaar ko rest karna hai,CreateTask
adha ghante baad yaad dilana,CreateTaskWithReminder
ek ghante baad alert dena,CreateTaskWithReminder
do ghante baad message karna yaad dila,CreateTaskWithReminder
parso subah 7 baje remind me,CreateTaskWithReminder
narso raat 9 baje batana,CreateTaskWithReminder
kal dopahar 1 baje meeting schedule kar do,CreateTask
aaj shaam 6 baje report ready honi chahiye,CreateTask
har somwar ko attendance check karni hai,CreateRecurringTask
har roz subah yoga karna hai,CreateRecurringTask
weekly status report bhejni hai,CreateRecurringTask
monthly expense list review karni hai,CreateRecurringTask
fortnightly meeting fix karo,CreateRecurringTask
har do hafte mein follow up,CreateRecurringTask
parso 3 baje Manish handling,CreateTask
narso 5 baje Rahul assigned,CreateTask
adha ghante pehle yaad dila dena,CreateTaskWithReminder
ek ghante pehle remind me,CreateTaskWithReminder
10 minute pehle alert chahiye,CreateTaskWithReminder
15 min pehle notification dikhao,CreateTaskWithReminder
raat ko 11 baje task khatam karna hai,CreateTask
subah jaldi call karna hai,CreateTask
dopahar tak kaam ho jayega,CreateTask
sham ko milna hai,CreateTask
parso milte hain sham 4 baje,CreateTask
narso morning meeting hai,CreateTask
budhwar afternoon callback,CreateTask
guruwar evening updates,CreateTask
shukrawar night party planning,CreateTask
parso morning remind me,CreateTaskWithReminder
narso evening yaad dila dena,CreateTaskWithReminder
somwar raat batana,CreateTaskWithReminder
har budhwar morning task,CreateRecurringTask
har shukrawar evening report,CreateRecurringTask
daily morning exercise,CreateRecurringTask
har roz raat ko milk peena hai,CreateRecurringTask
monthly salary credit reminder,CreateRecurringTask
parso dopahar 1 baje meeting,CreateTask
narso subah 9 baje call,CreateTask
tarso sham 5 baje report,CreateTask
parso raat 10 baje alert me,CreateTaskWithReminder
narso dopahar 2 baje yaad dila dena,CreateTaskWithReminder
budhwar morning remind,CreateTaskWithReminder
shaniwar afternoon report sending,CreateTask
raviwat evening family time,CreateTask
next somwar ko meeting hai,CreateTask
is mangalwar tak kaam khatam,CreateTask
agley budhwar report bhejni hai,CreateTask
parso subah meeting fix karo,CreateTask
narso sham tak task done,CreateTask
